Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation
Morocco,Sweet potatoes,2004,157333,18.07,15064.0,346
Morocco,Sweet potatoes,2004,157333,18.21,15064.0,346
Morocco,Wheat,2004,18082,18.07,15064.0,346
Morocco,Wheat,2004,18082,18.21,15064.0,346
Morocco,Maize,2005,2036,18.18,13966.0,346
Morocco,Maize,2005,2036,18.15,13966.0,346
Morocco,Potatoes,2005,238090,18.18,13966.0,346
Morocco,Potatoes,2005,238090,18.15,13966.0,346
Morocco,"Rice, paddy",2005,68000,18.18,13966.0,346
Morocco,"Rice, paddy",2005,68000,18.15,13966.0,346
Morocco,Sorghum,2005,5451,18.18,13966.0,346
Morocco,Sorghum,2005,5451,18.15,13966.0,346
Morocco,Soybeans,2005,10000,18.18,13966.0,346
Morocco,Soybeans,2005,10000,18.15,13966.0,346
Morocco,Sweet potatoes,2005,129483,18.18,13966.0,346
Morocco,Sweet potatoes,2005,129483,18.15,13966.0,346
Morocco,Wheat,2005,10261,18.18,13966.0,346
Morocco,Wheat,2005,10261,18.15,13966.0,346
Morocco,Maize,2006,12198,18.38,13697.0,346
Morocco,Maize,2006,12198,18.51,13697.0,346
Morocco,Potatoes,2006,263272,18.38,13697.0,346
Morocco,Potatoes,2006,263272,18.51,13697.0,346
Morocco,"Rice, paddy",2006,68000,18.38,13697.0,346
Morocco,"Rice, paddy",2006,68000,18.51,13697.0,346
Morocco,Sorghum,2006,7841,18.38,13697.0,346
Morocco,Sorghum,2006,7841,18.51,13697.0,346
Morocco,Soybeans,2006,10000,18.38,13697.0,346
Morocco,Soybeans,2006,10000,18.51,13697.0,346
Morocco,Sweet potatoes,2006,179115,18.38,13697.0,346
Morocco,Sweet potatoes,2006,179115,18.51,13697.0,346
Morocco,Wheat,2006,20365,18.38,13697.0,346
Morocco,Wheat,2006,20365,18.51,13697.0,346
Morocco,Maize,2007,4155,17.93,13697.0,346
Morocco,Maize,2007,4155,17.99,13697.0,346
Morocco,Potatoes,2007,247975,17.93,13697.0,346
Morocco,Potatoes,2007,247975,17.99,13697.0,346
Morocco,"Rice, paddy",2007,73667,17.93,13697.0,346
Morocco,"Rice, paddy",2007,73667,17.99,13697.0,346
Morocco,Sorghum,2007,6234,17.93,13697.0,346
Morocco,Sorghum,2007,6234,17.99,13697.0,346
Morocco,Soybeans,2007,10000,17.93,13697.0,346
Morocco,Soybeans,2007,10000,17.99,13697.0,346
Morocco,Sweet potatoes,2007,178351,17.93,13697.0,346
Morocco,Sweet potatoes,2007,178351,17.99,13697.0,346
Morocco,Wheat,2007,6154,17.93,13697.0,346
Morocco,Wheat,2007,6154,17.99,13697.0,346
Morocco,Maize,2008,5515,17.8,13697.0,346
Morocco,Maize,2008,5515,17.96,13697.0,346
Morocco,Potatoes,2008,244675,17.8,13697.0,346
Morocco,Potatoes,2008,244675,17.96,13697.0,346
Morocco,"Rice, paddy",2008,69563,17.8,13697.0,346
Morocco,"Rice, paddy",2008,69563,17.96,13697.0,346
Morocco,Sorghum,2008,8683,17.8,13697.0,346
Morocco,Sorghum,2008,8683,17.96,13697.0,346
Morocco,Soybeans,2008,10000,17.8,13697.0,346
Morocco,Soybeans,2008,10000,17.96,13697.0,346
Morocco,Sweet potatoes,2008,174320,17.8,13697.0,346
Morocco,Sweet potatoes,2008,174320,17.96,13697.0,346
Morocco,Wheat,2008,13189,17.8,13697.0,346
Morocco,Wheat,2008,13189,17.96,13697.0,346
Morocco,Maize,2009,9151,18.56,13697.0,346
Morocco,Maize,2009,9151,18.73,13697.0,346
Morocco,Potatoes,2009,195328,18.56,13697.0,346
Morocco,Potatoes,2009,195328,18.73,13697.0,346
Morocco,"Rice, paddy",2009,64154,18.56,13697.0,346
Morocco,"Rice, paddy",2009,64154,18.73,13697.0,346
Morocco,Sorghum,2009,8878,18.56,13697.0,346
Morocco,Sorghum,2009,8878,18.73,13697.0,346
Morocco,Soybeans,2009,10000,18.56,13697.0,346
Morocco,Soybeans,2009,10000,18.73,13697.0,346
Morocco,Sweet potatoes,2009,170964,18.56,13697.0,346
Morocco,Sweet potatoes,2009,170964,18.73,13697.0,346
Morocco,Wheat,2009,21398,18.56,13697.0,346
Morocco,Wheat,2009,21398,18.73,13697.0,346
Morocco,Maize,2010,12132,18.83,13697.0,346
Morocco,Maize,2010,12132,18.87,13697.0,346
Morocco,Potatoes,2010,283502,18.83,13697.0,346
Morocco,Potatoes,2010,283502,18.87,13697.0,346
Morocco,"Rice, paddy",2010,68270,18.83,13697.0,346
Morocco,"Rice, paddy",2010,68270,18.87,13697.0,346
Morocco,Sorghum,2010,6632,18.83,13697.0,346
Morocco,Sorghum,2010,6632,18.87,13697.0,346
Morocco,Soybeans,2010,10000,18.83,13697.0,346
Morocco,Soybeans,2010,10000,18.87,13697.0,346
Morocco,Sweet potatoes,2010,166600,18.83,13697.0,346
Morocco,Sweet potatoes,2010,166600,18.87,13697.0,346
Morocco,Wheat,2010,17095,18.83,13697.0,346
Morocco,Wheat,2010,17095,18.87,13697.0,346
Morocco,Maize,2011,11533,18.53,13697.0,346
Morocco,Maize,2011,11533,18.59,13697.0,346
Morocco,Potatoes,2011,297584,18.53,13697.0,346
Morocco,Potatoes,2011,297584,18.59,13697.0,346
Morocco,"Rice, paddy",2011,70236,18.53,13697.0,346
Morocco,"Rice, paddy",2011,70236,18.59,13697.0,346
Morocco,Sorghum,2011,8011,18.53,13697.0,346
Morocco,Sorghum,2011,8011,18.59,13697.0,346
Morocco,Soybeans,2011,10000,18.53,13697.0,346
Morocco,Soybeans,2011,10000,18.59,13697.0,346
Morocco,Sweet potatoes,2011,213115,18.53,13697.0,346
Morocco,Sweet potatoes,2011,213115,18.59,13697.0,346
Morocco,Wheat,2011,19488,18.53,13697.0,346
Morocco,Wheat,2011,19488,18.59,13697.0,346
Morocco,Maize,2012,7648,18.24,13697.0,346
Morocco,Maize,2012,7648,18.2,13697.0,346
Morocco,Potatoes,2012,279800,18.24,13697.0,346
Morocco,Potatoes,2012,279800,18.2,13697.0,346
Morocco,"Rice, paddy",2012,76015,18.24,13697.0,346
Morocco,"Rice, paddy",2012,76015,18.2,13697.0,346
Morocco,Sorghum,2012,9475,18.24,13697.0,346
Morocco,Sorghum,2012,9475,18.2,13697.0,346
Morocco,Soybeans,2012,10000,18.24,13697.0,346
Morocco,Soybeans,2012,10000,18.2,13697.0,346
Morocco,Sweet potatoes,2012,270783,18.24,13697.0,346
Morocco,Sweet potatoes,2012,270783,18.2,13697.0,346
Morocco,Wheat,2012,12342,18.24,13697.0,346
Morocco,Wheat,2012,12342,18.2,13697.0,346
Morocco,Maize,2013,6632,18.79,13697.0,346
Morocco,Maize,2013,6632,18.62,13697.0,346
Morocco,Potatoes,2013,363561,18.79,13697.0,346
Morocco,Potatoes,2013,363561,18.62,13697.0,346
Morocco,"Rice, paddy",2013,75433,18.79,13697.0,346
Morocco,"Rice, paddy",2013,75433,18.62,13697.0,346
Morocco,Sorghum,2013,10637,18.79,13697.0,346
Morocco,Sorghum,2013,10637,18.62,13697.0,346
Morocco,Soybeans,2013,10000,18.79,13697.0,346
Morocco,Soybeans,2013,10000,18.62,13697.0,346
Morocco,Sweet potatoes,2013,245134,18.79,13697.0,346
Morocco,Sweet potatoes,2013,245134,18.62,13697.0,346
Morocco,Wheat,2013,21640,18.79,13697.0,346
Morocco,Wheat,2013,21640,18.62,13697.0,346
Mozambique,Cassava,1990,48612,21.51,102.26,1032
Mozambique,Maize,1990,4480,21.51,102.26,1032
Mozambique,Potatoes,1990,120710,21.51,102.26,1032
Mozambique,"Rice, paddy",1990,8747,21.51,102.26,1032
Mozambique,Sorghum,1990,4329,21.51,102.26,1032
Mozambique,Sweet potatoes,1990,58544,21.51,102.26,1032
Mozambique,Wheat,1990,18001,21.51,102.26,1032
Mozambique,Cassava,1991,37965,21.77,102.26,1032
Mozambique,Maize,1991,3241,21.77,102.26,1032
Mozambique,Potatoes,1991,124670,21.77,102.26,1032
Mozambique,"Rice, paddy",1991,5290,21.77,102.26,1032
Mozambique,Sorghum,1991,3356,21.77,102.26,1032
Mozambique,Sweet potatoes,1991,65029,21.77,102.26,1032
Mozambique,Wheat,1991,15000,21.77,102.26,1032
Mozambique,Cassava,1992,33284,22.6,102.26,1032
Mozambique,Maize,1992,1587,22.6,102.26,1032
Mozambique,Potatoes,1992,125440,22.6,102.26,1032
Mozambique,"Rice, paddy",1992,2988,22.6,102.26,1032
Mozambique,Sorghum,1992,1689,22.6,102.26,1032
Mozambique,Sweet potatoes,1992,63415,22.6,102.26,1032
Mozambique,Wheat,1992,11111,22.6,102.26,1032
Mozambique,Cassava,1993,41681,22.04,102.26,1032
Mozambique,Maize,1993,6332,22.04,102.26,1032
Mozambique,Potatoes,1993,126210,22.04,102.26,1032
Mozambique,"Rice, paddy",1993,6225,22.04,102.26,1032
Mozambique,Sorghum,1993,4130,22.04,102.26,1032
Mozambique,Sweet potatoes,1993,64706,22.04,102.26,1032
Mozambique,Wheat,1993,11541,22.04,102.26,1032
Mozambique,Cassava,1994,36899,21.35,102.26,1032
Mozambique,Maize,1994,5207,21.35,102.26,1032
Mozambique,Potatoes,1994,126980,21.35,102.26,1032
Mozambique,"Rice, paddy",1994,8345,21.35,102.26,1032
Mozambique,Sorghum,1994,4423,21.35,102.26,1032
Mozambique,Sweet potatoes,1994,68966,21.35,102.26,1032
Mozambique,Wheat,1994,11379,21.35,102.26,1032
Mozambique,Cassava,1995,42395,21.89,72.19,1032
Mozambique,Maize,1995,6794,21.89,72.19,1032
Mozambique,Potatoes,1995,127749,21.89,72.19,1032
Mozambique,"Rice, paddy",1995,8717,21.89,72.19,1032
Mozambique,Sorghum,1995,5648,21.89,72.19,1032
Mozambique,Sweet potatoes,1995,64706,21.89,72.19,1032
Mozambique,Wheat,1995,11314,21.89,72.19,1032
Mozambique,Cassava,1996,47674,21.53,65.85,1032
Mozambique,Maize,1996,9395,21.53,65.85,1032
Mozambique,Potatoes,1996,126820,21.53,65.85,1032
Mozambique,"Rice, paddy",1996,9653,21.53,65.85,1032
Mozambique,Sorghum,1996,5698,21.53,65.85,1032
Mozambique,Sweet potatoes,1996,67442,21.53,65.85,1032
Mozambique,Wheat,1996,11268,21.53,65.85,1032
Mozambique,Cassava,1997,53820,21.54,60.63,1032
Mozambique,Maize,1997,9033,21.54,60.63,1032
Mozambique,Potatoes,1997,123891,21.54,60.63,1032
Mozambique,"Rice, paddy",1997,10904,21.54,60.63,1032
Mozambique,Sorghum,1997,5802,21.54,60.63,1032
Mozambique,Sweet potatoes,1997,67816,21.54,60.63,1032
Mozambique,Wheat,1997,11241,21.54,60.63,1032
Mozambique,Cassava,1998,55557,22.22,51.98,1032
Mozambique,Maize,1998,9006,22.22,51.98,1032
Mozambique,Potatoes,1998,122951,22.22,51.98,1032
Mozambique,"Rice, paddy",1998,10552,22.22,51.98,1032
Mozambique,Sorghum,1998,6625,22.22,51.98,1032
Mozambique,Sweet potatoes,1998,68182,22.22,51.98,1032
Mozambique,Wheat,1998,11255,22.22,51.98,1032
Mozambique,Cassava,1999,57964,22.19,43.34,1032
Mozambique,Maize,1999,11596,22.19,43.34,1032
Mozambique,Potatoes,1999,125402,22.19,43.34,1032
Mozambique,"Rice, paddy",1999,10000,22.19,43.34,1032
Mozambique,Sorghum,1999,5869,22.19,43.34,1032
Mozambique,Sweet potatoes,1999,72727,22.19,43.34,1032
Mozambique,Wheat,1999,11297,22.19,43.34,1032
Mozambique,Cassava,2000,57911,21.51,34.69,1032
Mozambique,Maize,2000,9399,21.51,34.69,1032
Mozambique,Potatoes,2000,126562,21.51,34.69,1032
Mozambique,"Rice, paddy",2000,9816,21.51,34.69,1032
Mozambique,Sorghum,2000,5798,21.51,34.69,1032
Mozambique,Sweet potatoes,2000,71667,21.51,34.69,1032
Mozambique,Wheat,2000,10000,21.51,34.69,1032
Mozambique,Cassava,2001,71627,21.94,26.05,1032
Mozambique,Maize,2001,9580,21.94,26.05,1032
Mozambique,Potatoes,2001,127711,21.94,26.05,1032
Mozambique,"Rice, paddy",2001,9582,21.94,26.05,1032
Mozambique,Sorghum,2001,5738,21.94,26.05,1032
Mozambique,Sweet potatoes,2001,69231,21.94,26.05,1032
Mozambique,Wheat,2001,10000,21.94,26.05,1032
Mozambique,Cassava,2002,48556,21.96,17.4,1032
Mozambique,Maize,2002,7065,21.96,17.4,1032
Mozambique,Potatoes,2002,128843,21.96,17.4,1032
Mozambique,"Rice, paddy",2002,2789,21.96,17.4,1032
Mozambique,Sorghum,2002,3954,21.96,17.4,1032
Mozambique,Sweet potatoes,2002,47289,21.96,17.4,1032
Mozambique,Wheat,2002,10385,21.96,17.4,1032
Mozambique,Cassava,2004,60017,21.89,572.99,1032
Mozambique,Maize,2004,8085,21.89,572.99,1032
Mozambique,Potatoes,2004,129868,21.89,572.99,1032
Mozambique,"Rice, paddy",2004,9604,21.89,572.99,1032
Mozambique,Sorghum,2004,5663,21.89,572.99,1032
Mozambique,Sweet potatoes,2004,72000,21.89,572.99,1032
Mozambique,Wheat,2004,10870,21.89,572.99,1032
Mozambique,Cassava,2005,43155,22.27,770.88,1032
Mozambique,Maize,2005,4950,22.27,770.88,1032
Mozambique,Potatoes,2005,131341,22.27,770.88,1032
Mozambique,"Rice, paddy",2005,2034,22.27,770.88,1032
Mozambique,Sorghum,2005,2980,22.27,770.88,1032
Mozambique,Sweet potatoes,2005,71869,22.27,770.88,1032
Mozambique,Wheat,2005,11071,22.27,770.88,1032
Mozambique,Cassava,2006,63907,21.68,891.54,1032
Mozambique,Maize,2006,8387,21.68,891.54,1032
Mozambique,Potatoes,2006,132353,21.68,891.54,1032
Mozambique,"Rice, paddy",2006,2729,21.68,891.54,1032
Mozambique,Sorghum,2006,4961,21.68,891.54,1032
Mozambique,Sweet potatoes,2006,84629,21.68,891.54,1032
Mozambique,Wheat,2006,12353,21.68,891.54,1032
Mozambique,Cassava,2007,49902,21.91,547.31,1032
Mozambique,Maize,2007,6813,21.91,547.31,1032
Mozambique,Potatoes,2007,133333,21.91,547.31,1032
Mozambique,"Rice, paddy",2007,2845,21.91,547.31,1032
Mozambique,Sorghum,2007,4314,21.91,547.31,1032
Mozambique,Sweet potatoes,2007,98901,21.91,547.31,1032
Mozambique,Wheat,2007,11765,21.91,547.31,1032
Mozambique,Cassava,2008,40254,21.76,890.47,1032
Mozambique,Maize,2008,6177,21.76,890.47,1032
Mozambique,Potatoes,2008,140000,21.76,890.47,1032
Mozambique,"Rice, paddy",2008,2836,21.76,890.47,1032
Mozambique,Sorghum,2008,3291,21.76,890.47,1032
Mozambique,Sweet potatoes,2008,86946,21.76,890.47,1032
Mozambique,Wheat,2008,12500,21.76,890.47,1032
Mozambique,Cassava,2009,45215,21.7,914.92,1032
Mozambique,Maize,2009,10000,21.7,914.92,1032
Mozambique,Potatoes,2009,145000,21.7,914.92,1032
Mozambique,"Rice, paddy",2009,9835,21.7,914.92,1032
Mozambique,Sorghum,2009,6224,21.7,914.92,1032
Mozambique,Sweet potatoes,2009,104287,21.7,914.92,1032
Mozambique,Wheat,2009,12500,21.7,914.92,1032
Mozambique,Cassava,2010,77638,22.1,1187.1,1032
Mozambique,Maize,2010,12024,22.1,1187.1,1032
Mozambique,Potatoes,2010,142467,22.1,1187.1,1032
Mozambique,"Rice, paddy",2010,11365,22.1,1187.1,1032
Mozambique,Sorghum,2010,6089,22.1,1187.1,1032
Mozambique,Sweet potatoes,2010,111841,22.1,1187.1,1032
Mozambique,Wheat,2010,13367,22.1,1187.1,1032
Mozambique,Cassava,2011,78029,21.69,766.93,1032
Mozambique,Maize,2011,12020,21.69,766.93,1032
Mozambique,Potatoes,2011,142473,21.69,766.93,1032
Mozambique,"Rice, paddy",2011,11366,21.69,766.93,1032
Mozambique,Sorghum,2011,6412,21.69,766.93,1032
Mozambique,Sweet potatoes,2011,118660,21.69,766.93,1032
Mozambique,Wheat,2011,17042,21.69,766.93,1032
Mozambique,Cassava,2012,107501,21.92,766.93,1032
Mozambique,Maize,2012,14980,21.92,766.93,1032
Mozambique,Potatoes,2012,143961,21.92,766.93,1032
Mozambique,"Rice, paddy",2012,5589,21.92,766.93,1032
Mozambique,Sorghum,2012,4532,21.92,766.93,1032
Mozambique,Sweet potatoes,2012,164573,21.92,766.93,1032
Mozambique,Wheat,2012,9958,21.92,766.93,1032
Mozambique,Cassava,2013,46115,21.37,766.93,1032
Mozambique,Maize,2013,6814,21.37,766.93,1032
Mozambique,Potatoes,2013,135526,21.37,766.93,1032
Mozambique,"Rice, paddy",2013,2824,21.37,766.93,1032
Mozambique,Sorghum,2013,3572,21.37,766.93,1032
Mozambique,Sweet potatoes,2013,209796,21.37,766.93,1032
Mozambique,Wheat,2013,10951,21.37,766.93,1032
Namibia,Maize,1990,14871,20.4,42.0,285
Namibia,Sorghum,1990,2052,20.4,42.0,285
Namibia,Wheat,1990,44250,20.4,42.0,285
Namibia,Maize,1991,11950,19.92,39.0,285
Namibia,Sorghum,1991,3441,19.92,39.0,285
Namibia,Wheat,1991,59000,19.92,39.0,285
Namibia,Maize,1992,5953,20.36,48.0,285
Namibia,Sorghum,1992,973,20.36,48.0,285
Namibia,Wheat,1992,51933,20.36,48.0,285
Namibia,Maize,1993,7764,20.43,56.0,285
Namibia,Sorghum,1993,2333,20.43,56.0,285
Namibia,Wheat,1993,43846,20.43,56.0,285
Namibia,Maize,1994,11549,20.14,56.0,285
Namibia,Sorghum,1994,2062,20.14,56.0,285
Namibia,Wheat,1994,52500,20.14,56.0,285
Namibia,Maize,1995,8768,20.76,56.0,285
Namibia,Sorghum,1995,2933,20.76,56.0,285
Namibia,Wheat,1995,55172,20.76,56.0,285
Namibia,Maize,1996,6835,19.79,56.0,285
Namibia,Sorghum,1996,2174,19.79,56.0,285
Namibia,Wheat,1996,43846,19.79,56.0,285
Namibia,Maize,1997,15727,19.97,56.0,285
Namibia,Sorghum,1997,3740,19.97,56.0,285
Namibia,Wheat,1997,46361,19.97,56.0,285
Namibia,Maize,1998,6608,20.83,56.0,285
Namibia,Sorghum,1998,1242,20.83,56.0,285
Namibia,Wheat,1998,49336,20.83,56.0,285
Namibia,Maize,1999,5276,20.62,56.0,285
Namibia,Sorghum,1999,2074,20.62,56.0,285
Namibia,Wheat,1999,36440,20.62,56.0,285
Namibia,Maize,2000,7170,20.26,56.0,285
Namibia,Potatoes,2000,125000,20.26,56.0,285
Namibia,Sorghum,2000,4091,20.26,56.0,285
Namibia,Wheat,2000,50847,20.26,56.0,285
Namibia,Maize,2001,13254,20.37,56.0,285
Namibia,Potatoes,2001,129032,20.37,56.0,285
Namibia,Sorghum,2001,3821,20.37,56.0,285
Namibia,Wheat,2001,60464,20.37,56.0,285
Namibia,Maize,2002,13238,20.76,56.0,285
Namibia,Potatoes,2002,130435,20.76,56.0,285
Namibia,Sorghum,2002,1891,20.76,56.0,285
Namibia,Wheat,2002,63724,20.76,56.0,285
Namibia,Maize,2004,11301,21.01,56.0,285
Namibia,Potatoes,2004,110579,21.01,56.0,285
Namibia,Sorghum,2004,3249,21.01,56.0,285
Namibia,Wheat,2004,41622,21.01,56.0,285
Namibia,Maize,2005,22606,20.46,56.0,285
Namibia,Potatoes,2005,113065,20.46,56.0,285
Namibia,Sorghum,2005,2400,20.46,56.0,285
Namibia,Wheat,2005,45255,20.46,56.0,285
Namibia,Maize,2006,21053,19.42,56.0,285
Namibia,Potatoes,2006,69796,19.42,56.0,285
Namibia,Sorghum,2006,2911,19.42,56.0,285
Namibia,Wheat,2006,59308,19.42,56.0,285
Namibia,Maize,2007,20296,20.49,56.0,285
Namibia,Potatoes,2007,127855,20.49,56.0,285
Namibia,Sorghum,2007,2399,20.49,56.0,285
Namibia,Wheat,2007,51342,20.49,56.0,285
Namibia,Maize,2008,20980,20.18,56.0,285
Namibia,Potatoes,2008,131969,20.18,56.0,285
Namibia,Sorghum,2008,4018,20.18,56.0,285
Namibia,Wheat,2008,61420,20.18,56.0,285
Namibia,Maize,2009,21130,20.02,56.0,285
Namibia,Potatoes,2009,130495,20.02,56.0,285
Namibia,Sorghum,2009,2382,20.02,56.0,285
Namibia,Wheat,2009,67214,20.02,56.0,285
Namibia,Maize,2010,19882,20.62,56.0,285
Namibia,Potatoes,2010,121175,20.62,56.0,285
Namibia,Sorghum,2010,2901,20.62,56.0,285
Namibia,Wheat,2010,61022,20.62,56.0,285
Namibia,Maize,2011,19297,19.26,56.0,285
Namibia,Potatoes,2011,119667,19.26,56.0,285
Namibia,Sorghum,2011,2931,19.26,56.0,285
Namibia,Wheat,2011,61267,19.26,56.0,285
Namibia,Maize,2012,18999,20.11,56.0,285
Namibia,Potatoes,2012,120805,20.11,56.0,285
Namibia,Sorghum,2012,2862,20.11,56.0,285
Namibia,Wheat,2012,61692,20.11,56.0,285
Namibia,Maize,2013,18683,20.73,56.0,285
Namibia,Potatoes,2013,120727,20.73,56.0,285
Namibia,Sorghum,2013,2860,20.73,56.0,285
Namibia,Wheat,2013,62084,20.73,56.0,285
Nepal,Maize,1990,16246,15.11,60.11,1500
Nepal,Potatoes,1990,80601,15.11,60.11,1500
Nepal,"Rice, paddy",1990,24067,15.11,60.11,1500
Nepal,Soybeans,1990,6215,15.11,60.11,1500
Nepal,Wheat,1990,14149,15.11,60.11,1500
Nepal,Maize,1991,15976,14.94,60.11,1500
Nepal,Potatoes,1991,87569,14.94,60.11,1500
Nepal,"Rice, paddy",1991,22826,14.94,60.11,1500
Nepal,Soybeans,1991,5964,14.94,60.11,1500
Nepal,Wheat,1991,14103,14.94,60.11,1500
Nepal,Maize,1992,16647,14.95,60.11,1500
Nepal,Potatoes,1992,85916,14.95,60.11,1500
Nepal,"Rice, paddy",1992,20481,14.95,60.11,1500
Nepal,Soybeans,1992,5805,14.95,60.11,1500
Nepal,Wheat,1992,13338,14.95,60.11,1500
Nepal,Maize,1993,15984,15.16,60.11,1500
Nepal,Potatoes,1993,84268,15.16,60.11,1500
Nepal,"Rice, paddy",1993,24100,15.16,60.11,1500
Nepal,Soybeans,1993,5811,15.16,60.11,1500
Nepal,Wheat,1993,12460,15.16,60.11,1500
Nepal,Maize,1994,16502,15.3,60.11,1500
Nepal,Potatoes,1994,87539,15.3,60.11,1500
Nepal,"Rice, paddy",1994,21237,15.3,60.11,1500
Nepal,Soybeans,1994,5855,15.3,60.11,1500
Nepal,Wheat,1994,14704,15.3,60.11,1500
Nepal,Maize,1995,16447,15.3,60.11,1500
Nepal,Potatoes,1995,85926,15.3,60.11,1500
Nepal,"Rice, paddy",1995,23910,15.3,60.11,1500
Nepal,Soybeans,1995,6540,15.3,60.11,1500
Nepal,Wheat,1995,14416,15.3,60.11,1500
Nepal,Maize,1996,16770,15.37,70.43,1500
Nepal,Potatoes,1996,84750,15.37,70.43,1500
Nepal,"Rice, paddy",1996,24554,15.37,70.43,1500
Nepal,Soybeans,1996,6601,15.37,70.43,1500
Nepal,Wheat,1996,15500,15.37,70.43,1500
Nepal,Maize,1997,16585,14.5,80.75,1500
Nepal,Potatoes,1997,89820,14.5,80.75,1500
Nepal,"Rice, paddy",1997,24170,14.5,80.75,1500
Nepal,Soybeans,1997,6873,14.5,80.75,1500
Nepal,Wheat,1997,16072,14.5,80.75,1500
Nepal,Maize,1998,17112,15.49,91.07,1500
Nepal,Potatoes,1998,84664,15.49,91.07,1500
Nepal,"Rice, paddy",1998,24434,15.49,91.07,1500
Nepal,Soybeans,1998,7311,15.49,91.07,1500
Nepal,Wheat,1998,15463,15.49,91.07,1500
Nepal,Maize,1999,16776,15.78,101.39,1500
Nepal,Potatoes,1999,92599,15.78,101.39,1500
Nepal,"Rice, paddy",1999,24722,15.78,101.39,1500
Nepal,Soybeans,1999,7732,15.78,101.39,1500
Nepal,Wheat,1999,16955,15.78,101.39,1500
Nepal,Maize,2000,17275,15.13,111.72,1500
Nepal,Potatoes,2000,96436,15.13,111.72,1500
Nepal,"Rice, paddy",2000,27028,15.13,111.72,1500
Nepal,Soybeans,2000,8492,15.13,111.72,1500
Nepal,Wheat,2000,17931,15.13,111.72,1500
Nepal,Maize,2001,18000,15.41,122.04,1500
Nepal,Potatoes,2001,101824,15.41,122.04,1500
Nepal,"Rice, paddy",2001,27454,15.41,122.04,1500
Nepal,Soybeans,2001,8430,15.41,122.04,1500
Nepal,Wheat,2001,18063,15.41,122.04,1500
Nepal,Maize,2002,18291,15.44,132.36,1500
Nepal,Potatoes,2002,109018,15.44,132.36,1500
Nepal,"Rice, paddy",2002,26754,15.44,132.36,1500
Nepal,Soybeans,2002,8595,15.44,132.36,1500
Nepal,Wheat,2002,18859,15.44,132.36,1500
Nepal,Maize,2004,19059,15.36,153.0,1500
Nepal,Potatoes,2004,114898,15.36,153.0,1500
Nepal,"Rice, paddy",2004,28573,15.36,153.0,1500
Nepal,Soybeans,2004,8772,15.36,153.0,1500
Nepal,Wheat,2004,20873,15.36,153.0,1500
Nepal,Maize,2005,20191,15.53,127.99,1500
Nepal,Potatoes,2005,118458,15.53,127.99,1500
Nepal,"Rice, paddy",2005,27825,15.53,127.99,1500
Nepal,Soybeans,2005,8786,15.53,127.99,1500
Nepal,Wheat,2005,21344,15.53,127.99,1500
Nepal,Maize,2006,20382,15.92,128.73,1500
Nepal,Potatoes,2006,130896,15.92,128.73,1500
Nepal,"Rice, paddy",2006,27166,15.92,128.73,1500
Nepal,Soybeans,2006,8909,15.92,128.73,1500
Nepal,Wheat,2006,20745,15.92,128.73,1500
Nepal,Maize,2007,20909,15.54,344.06,1500
Nepal,Potatoes,2007,126568,15.54,344.06,1500
Nepal,"Rice, paddy",2007,25570,15.54,344.06,1500
Nepal,Soybeans,2007,9029,15.54,344.06,1500
Nepal,Wheat,2007,21563,15.54,344.06,1500
Nepal,Maize,2008,21590,15.27,353.43,1500
Nepal,Potatoes,2008,131100,15.27,353.43,1500
Nepal,"Rice, paddy",2008,27750,15.27,353.43,1500
Nepal,Soybeans,2008,9048,15.27,353.43,1500
Nepal,Wheat,2008,22252,15.27,353.43,1500
Nepal,Maize,2009,22054,15.91,209.52,1500
Nepal,Potatoes,2009,133263,15.91,209.52,1500
Nepal,"Rice, paddy",2009,29074,15.91,209.52,1500
Nepal,Soybeans,2009,9139,15.91,209.52,1500
Nepal,Wheat,2009,19338,15.91,209.52,1500
Nepal,Maize,2010,21186,15.96,332.01,1500
Nepal,Potatoes,2010,135841,15.96,332.01,1500
Nepal,"Rice, paddy",2010,27164,15.96,332.01,1500
Nepal,Soybeans,2010,9206,15.96,332.01,1500
Nepal,Wheat,2010,21289,15.96,332.01,1500
Nepal,Maize,2011,22814,15.12,342.92,1500
Nepal,Potatoes,2011,137352,15.12,342.92,1500
Nepal,"Rice, paddy",2011,29805,15.12,342.92,1500
Nepal,Soybeans,2011,9659,15.12,342.92,1500
Nepal,Wheat,2011,22747,15.12,342.92,1500
Nepal,Maize,2012,25011,15.2,410.32,1500
Nepal,Potatoes,2012,135837,15.2,410.32,1500
Nepal,"Rice, paddy",2012,33120,15.2,410.32,1500
Nepal,Soybeans,2012,9654,15.2,410.32,1500
Nepal,Wheat,2012,24123,15.2,410.32,1500
Nepal,Maize,2013,23528,15.79,454.53,1500
Nepal,Potatoes,2013,136408,15.79,454.53,1500
Nepal,"Rice, paddy",2013,31709,15.79,454.53,1500
Nepal,Soybeans,2013,11719,15.79,454.53,1500
Nepal,Wheat,2013,22902,15.79,454.53,1500
Netherlands,Maize,1990,90909,10.63,9729.0,778
Netherlands,Potatoes,1990,401380,10.63,9729.0,778
Netherlands,Wheat,1990,76528,10.63,9729.0,778
Netherlands,Maize,1991,80357,9.32,9338.0,778
Netherlands,Potatoes,1991,386711,9.32,9338.0,778
Netherlands,Wheat,1991,76608,9.32,9338.0,778
